address,user_name,network,protocol_name,deposited_amount,deposited_assets,pool_type,site_url,pool_key,pool_controller,pool_index
0x0000006daea1723962647b7e189d311d757fb793,Wintermute 2,eth,Aave V2,31392,,Lending,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,arb,Tapioca,27987,,Vesting,https://www.tapioca.xyz,arb-0x6f73a287611526d57112ad26ec396d86be65e104-null,0x6f73a287611526d57112ad26ec396d86be65e104,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,azuro,1626,,Vesting,https://azuro.org/liquidity,eth-0xdd180c6387468e1cb3d4a592016e8fe0ae8cc35f-null,0xdd180c6387468e1cb3d4a592016e8fe0ae8cc35f,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Convex,3854,cvxCRV,Staked,https://www.convexfinance.com,eth-0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434-null,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Curve,25009,deUSD USDC,Liquidity Pool,https://curve.fi,eth-0x5f6c431ac417f0f430b84a666a563fabe681da94-null,0x5f6c431ac417f0f430b84a666a563fabe681da94,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,EigenLayer,26588,ETH,Yield,https://app.eigenlayer.xyz,eth-0x1bee69b7dfffa4e2d53c2a2df135c388ad25dcd2-null,0x1bee69b7dfffa4e2d53c2a2df135c388ad25dcd2,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Elixir,50685,deUSD USDC,Farming,https://www.elixir.xyz/apothecary,eth-0xc7963974280261736868f962e3959ee1e1b99712-null,0xc7963974280261736868f962e3959ee1e1b99712,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Enzyme,58135,stETH,Yield,https://app.enzyme.finance,eth-0x1ce8aafb51e79f6bdc0ef2ebd6fd34b00620f6db-null,0x1ce8aafb51e79f6bdc0ef2ebd6fd34b00620f6db,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Ethena,24943,USDe,Farming,https://www.ethena.fi,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Frax,14328,FRAX USDC,Farming,https://app.frax.finance,eth-0x3ef26504dbc8dd7b7aa3e97bc9f3813a9fc0b4b0-null,0x3ef26504dbc8dd7b7aa3e97bc9f3813a9fc0b4b0,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Frax,19095,FRAX,Farming,https://app.frax.finance,eth-0x698137c473bc1f0ea9b85ade45caf64ef2df48d6-null,0x698137c473bc1f0ea9b85ade45caf64ef2df48d6,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Frax,16739,FXS,Locked,https://app.frax.finance,eth-0xc8418af6358ffdda74e09ca9cc3fe03ca6adc5b0-null,0xc8418af6358ffdda74e09ca9cc3fe03ca6adc5b0,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Frax,15472,FRAX DAI USDC USDT,Farming,https://app.frax.finance,eth-0xeb81b86248d3c2b618ccb071adb122109da96da2-null,0xeb81b86248d3c2b618ccb071adb122109da96da2,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Kelp DAO,36148,ETH,Yield,https://kelpdao.xyz,eth-0xe1b4d34e8754600962cd944b535180bd758e6c2e-null,0xe1b4d34e8754600962cd944b535180bd758e6c2e,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,linea,ZeroLend,2611,ezETH,Lending,https://app.zerolend.xyz/,linea-0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269-null,0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Napier Finance,28668,ETH,Deposit,https://app.napier.finance,eth-0x6fd9581e71786a4fe3f533b3c64c896c6c186231-null,0x6fd9581e71786a4fe3f533b3c64c896c6c186231,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Symbiotic,28998,ETH,Staked,https://app.symbiotic.fi,eth-0x03bf48b8a1b37fbead1ecabcf15b98b924ffa5ac-null,0x03bf48b8a1b37fbead1ecabcf15b98b924ffa5ac,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,3Jane,16869,ETH,Yield,https://www.3jane.xyz/app,eth-0xacd147a5bbcb7166c5bb13a9354ad7a59b99fb4d-null,0xacd147a5bbcb7166c5bb13a9354ad7a59b99fb4d,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,xdai,CoW Swap,1304,,Vesting,https://swap.cow.fi,xdai-0xc20c9c13e853fc64d054b73ff21d3636b2d97eab-null,0xc20c9c13e853fc64d054b73ff21d3636b2d97eab,
0x002ee33092457900515a4249e3ec1cd2b2dc8c32,6TO9,eth,Zircuit,2498,ETH,Staked,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Balancer V2,43855,BAL ETH,Locked,https://balancer.finance,eth-0xc128a9954e6c874ea3d62ce62b468ba073093f25-null,0xc128a9954e6c874ea3d62ce62b468ba073093f25,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,ftm,SpookySwap,2052,FTM WOOFY,Farming,https://spooky.fi,ftm-0x2b2929e785374c651a81a63878ab22742656dcdd-20,0x2b2929e785374c651a81a63878ab22742656dcdd,20
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,ftm,Yearn V2,2302,WFTM,Yield,https://yearn.fi/,ftm-0x0dec85e74a92c52b7f708c4b10207d9560cefaf0-null,0x0dec85e74a92c52b7f708c4b10207d9560cefaf0,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Inverse,47682,INV,Lending,https://inverse.finance,eth-0xb516247596ca36bf32876199fbdcad6b3322330b-null,0xb516247596ca36bf32876199fbdcad6b3322330b,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,LIDO,47593,ETH,Staked,https://stake.lido.fi,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,op,Yearn V2,15088,USDC,Farming,https://yearn.finance,op-0xb2c04c55979b6ca7eb10e666933de5ed84e6876b-null,0xb2c04c55979b6ca7eb10e666933de5ed84e6876b,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Pendle V2,270549,PT-ezETH-26DEC2024,Deposit,https://app.pendle.finance,eth-0xf7906f274c174a52d444175729e3fa98f9bde285-null,0xf7906f274c174a52d444175729e3fa98f9bde285,
0x0035fc5208ef989c28d47e552e92b0c507d2b318,banteg,eth,Zircuit,238471,ETH,Staked,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,eth,1inch,4972,1INCH,Locked,https://app.1inch.io,eth-0x9a0c8ff858d273f57072d714bca7411d717501d7-null,0x9a0c8ff858d273f57072d714bca7411d717501d7,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,Camelot,10516,GRAIL,Staked,https://app.camelot.exchange,arb-0x3caae25ee616f2c8e13c74da0813402eae3f496b-null,0x3caae25ee616f2c8e13c74da0813402eae3f496b,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,Camelot,1242,WETH GMX,Locked,https://app.camelot.exchange,arb-0x4242fbeecf6b1db01a50b8878f85c31e5e53a5c6-null,0x4242fbeecf6b1db01a50b8878f85c31e5e53a5c6,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,Gravita Protocol,1329,ARB GRAI,Deposit,https://app.gravitaprotocol.com,arb-0xec0f08bc015a0d0fba1df0b8b11d4779f5a04326-null,0xec0f08bc015a0d0fba1df0b8b11d4779f5a04326,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,arb,RAMSES,15746,RAM,Locked,https://app.ramses.exchange,arb-0xaaa343032aa79ee9a6897dab03bef967c3289a06-null,0xaaa343032aa79ee9a6897dab03bef967c3289a06,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,avax,Aave V3,10276,AVAX,Lending,https://app.aave.com,avax-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,avax,Pharaoh Exchange,1127,PHAR,Locked,https://pharaoh.exchange,avax-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aave V3,1564710,cbETH,Lending,https://app.aave.com,base-0xa238dd80c259a72e81d7e4664a9801593f98d1c5-null,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,21361,ION ETH,Farming,https://aerodrome.finance/,base-0x9b42e5f8c45222b2715f804968251c747c588fd7-null,0x9b42e5f8c45222b2715f804968251c747c588fd7,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,1374295,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,4398603,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Aerodrome,133319,AERO,Locked,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,677874,WETH,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-1,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,1
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,14648,USD+,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-10,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,10
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,12480,WETH,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-14,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,14
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,401540,USDC,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-24,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,24
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,600415,USDC,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-25,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,25
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,118011,OVN,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-28,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,28
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,5767626,AERO,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-3,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,3
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,16478,EXTRA,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-4,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,4
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,base,Extra Finance,4143,TKN,Yield,https://app.extrafi.io,base-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-46,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,46
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,bsc,Segment Finance,12473,BNB USDT USDC,Lending,https://app.segment.finance,bsc-0x57e09c96daee58b77dc771b017de015c38060173-null,0x57e09c96daee58b77dc771b017de015c38060173,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,bsc,Thena,30179,THE,Locked,https://thena.fi,bsc-0xfbbf371c9b0b994eebfcc977cef603f7f31c070d-null,0xfbbf371c9b0b994eebfcc977cef603f7f31c070d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,ftm,Equalizer,38276,EQUAL,Locked,https://equalizer.exchange/,ftm-0x8313f3551c4d3984ffbadfb42f780d0c8763ce94-null,0x8313f3551c4d3984ffbadfb42f780d0c8763ce94,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,7855,USDT ETH,Farming,https://app.lynex.fi,linea-0x7db1b80ecf40a6a5f84554fd047aafdeeebc4230-null,0x7db1b80ecf40a6a5f84554fd047aafdeeebc4230,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,46279,LYNX,Locked,https://app.lynex.fi,linea-0x8d95f56b0bac46e8ac1d3a3f12fb1e5bc39b4c0c-null,0x8d95f56b0bac46e8ac1d3a3f12fb1e5bc39b4c0c,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,5911,USDC ETH,Farming,https://app.lynex.fi,linea-0xef79a12c48973f0193e67730c8636485da59f0fd-null,0xef79a12c48973f0193e67730c8636485da59f0fd,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,NILE,3238,NILE,Locked,https://www.nile.build,linea-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Aave V3,23802,stMATIC,Lending,https://app.aave.com,matic-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Aave V3,49106,USDT USDC,Lending,https://app.aave.com,matic-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,KyberSwap,40656,,Vesting,https://kyberswap.com,matic-0xf3e4c1f21a1218ae8e48569c94275abd605563fd-null,0xf3e4c1f21a1218ae8e48569c94275abd605563fd,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Meshswap,1651,MESH,Locked,https://meshswap.fi,matic-0x176b29289f66236c65c7ac5db2400abb5955df13-null,0x176b29289f66236c65c7ac5db2400abb5955df13,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Meshswap,4655,oTON,Yield,https://meshswap.fi,matic-0xe6c511ed7549cc1d6c1b23126d1653588c1c71ba-null,0xe6c511ed7549cc1d6c1b23126d1653588c1c71ba,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,PARSIQ,2504,MYST,Staked,https://iq.space,matic-0xbf9f6b1d910aa207daa400931430ef110570f8ff-null,0xbf9f6b1d910aa207daa400931430ef110570f8ff,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Retro,1839,RETRO,Locked,https://retro.finance,matic-0xb419ce2ea99f356bae0cac47282b9409e38200fa-null,0xb419ce2ea99f356bae0cac47282b9409e38200fa,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,mnt,Cleopatra,1087,CLEO,Locked,https://cleo.exchange,mnt-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,89419,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-1,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,1
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,30396,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-25,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,25
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,196416,VELO,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-35,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,35
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,265224,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-36,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,36
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,2298,EXA,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-50,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,50
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,298133,OP,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-66,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,66
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,102066,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-70,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,70
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,145726,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-71,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,71
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,2364,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-77,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,77
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,7384,EXTRA,Locked,https://app.extrafi.io,op-0xe0bec4f45aef64cec9dcb9010d4beffb13e91466-null,0xe0bec4f45aef64cec9dcb9010d4beffb13e91466,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,6838,OP,Locked,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,38260,OP,Locked,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,540299,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,1342977,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,30126,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,arb,Blackwing,1711,WETH,Staked,https://blackwing.fi/,arb-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Blackwing,10608,ETH WETH,Staked,https://blackwing.fi/,eth-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,EigenLayer,2439,cbETH,Deposit,https://app.eigenlayer.xyz,eth-0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a-null,0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Elixir,8955,ETH,Deposit,https://www.elixir.xyz/apothecary,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Fuel,19998,USDT,Staked,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,Stargate,8368,ETH,Farming,https://stargate.finance,linea-0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea-null,0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,SyncSwap,12650,USDC ETH,Liquidity Pool,https://syncswap.xyz,linea-0xdded227d71a096c6b5d87807c1b5c456771aaa94-null,0xdded227d71a096c6b5d87807c1b5c456771aaa94,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Memecoin,1036,,Vesting,https://www.memecoin.org,eth-0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704-null,0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,scrl,SyncSwap,10901,USDC ETH,Liquidity Pool,https://syncswap.xyz,scrl-0xa7199cec178105bcc4cff05f395c9b87706f19f8-null,0xa7199cec178105bcc4cff05f395c9b87706f19f8,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Symbiotic,1668,ENA,Staked,https://app.symbiotic.fi,eth-0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84-null,0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,2010,AAVE,Staked,https://app.aave.com,eth-0x4da27a545c0c5b758a6ba100e3a049001de870f5-null,0x4da27a545c0c5b758a6ba100e3a049001de870f5,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,279564,SNX CRV stETH,Lending,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V3,1139549,stETH AAVE,Staked,https://app.aave.com,eth-0x9eda81c21c273a82be9bbc19b6a6182212068101-null,0x9eda81c21c273a82be9bbc19b6a6182212068101,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,arb,Superfluid,9018,ETH,Deposit,https://app.superfluid.finance,arb-0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3-null,0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,61625,VITA ETH,Liquidity Pool,https://balancer.finance,eth-0x350196326aeaa9b98f1903fb5e8fc2686f85318c-null,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,19996,GNO COW,Liquidity Pool,https://balancer.finance,eth-0x92762b42a06dcdddc5b7362cfb01e631c4d44b40-null,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,CoW Swap,5390,,Vesting,https://swap.cow.fi,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Curve,1121,CRV,Locked,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Eth2,3093955,ETH,Staked,https://launchpad.ethereum.org,eth-0x00000000219ab540356cbb839cbe05303d7705fa-null,0x00000000219ab540356cbb839cbe05303d7705fa,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,ftm,SpookySwap,1025,USDC FTM,Farming,https://spooky.fi,ftm-0x2b2929e785374c651a81a63878ab22742656dcdd-2,0x2b2929e785374c651a81a63878ab22742656dcdd,2
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Instadapp,4078,INST ETH,Deposit,https://instadapp.io,eth-0x4c8a1beb8a87765788946d6b19c6c6355194abeb-deposit,0x4c8a1beb8a87765788946d6b19c6c6355194abeb,deposit
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Kelp DAO,684641,ETH,Staked,https://kelpdao.xyz,eth-0xa1290d69c65a6fe4df752f95823fae25cb99e5a7-null,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,LIDO,629434,ETH,Staked,https://stake.lido.fi,eth-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-null,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,LooksRare,2412,LOOKS,Staked,https://looksrare.org/rewards,eth-0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce-null,0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,matic,Superfluid,10352,WETH,Deposit,https://app.superfluid.finance,matic-0x27e1e4e6bc79d93032abef01025811b7e4727e85-null,0x27e1e4e6bc79d93032abef01025811b7e4727e85,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,op,Superfluid,6277,ETH,Deposit,https://app.superfluid.finance,op-0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d-null,0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d,
